Date,Close,Likes,Retweets,percent,None,D0,D1,D2,D3,D4,average_sum,SP500Close,SoyBeanPrice,CottonPrice
9/13/2017,988.5,261759,52867,0.090909091,252206.8555,203018.0649,109850.3963,53154.14327,8755.955312,284.1242181,0.144200057,2498.370117,9.605,0.6998
9/14/2017,998,968660,212751,0,260182.6333,192337.7448,112688.0056,52896.45701,8935.09005,297.6380929,0.144287241,2495.620117,9.76,0.6978
9/15/2017,997.5,1142237,277427,0,253736.0805,193829.9844,110151.5401,52207.72615,8267.756326,302.6796773,0.143991046,2500.22998,9.6875,0.7013
9/18/2017,997.5,277173,56689,0,249789.5297,198867.2698,105499.6751,51622.40239,8950.859752,287.5577828,0.142926679,2503.870117,9.6775,0.7041
9/19/2017,997.25,615607,164137,0.285714286,253761.82,197445.54,110731.47,51798.79,8567.41,293.03,0.142907654,2506.649902,9.655,0.6998
9/20/2017,1000.5,1046521,285596,0,274725.4888,202406.8796,84394.66903,36922.72222,7722.741043,306.8696869,0.142603975,2508.23999,9.7,0.7004
9/21/2017,1001.25,467454,92705,0,294068.6162,204027.6835,82595.78889,35649.67774,7638.194762,305.4654123,0.142496179,2500.600098,9.7075,0.6904
9/22/2017,1010.5,668753,165932,0.285714286,272948.8915,202442.8016,90576.90421,36486.1796,7792.042223,285.056668,0.142392167,2502.219971,9.8425,0.6909
9/25/2017,1000.25,1094535,293693,0,275137.5689,216835.6159,84951.2219,36055.53223,7848.670548,285.4005771,0.141954601,2496.659912,9.7125,0.7009
9/26/2017,996.25,1067248,237674,0,282505.15,208253.91,86485.63,37387.35,7672.95,293.04,0.142148162,2496.840088,9.635,0.6925
9/27/2017,999,858144,188366,0,286317.3563,178581.3726,117730.5612,34318.01743,7237.960451,0,0.140839738,2507.040039,9.655,0.6903
9/28/2017,997.75,435388,112683,0,297891.9075,177053.2235,119223.3063,36016.74103,7072.472912,0,0.141297205,2510.060059,9.595,0.6922
9/29/2017,1000.75,580382,139491,0,275551.2846,183605.538,115240.8339,36130.85303,7718.771459,0,0.140909584,2519.360107,9.6825,0.6858
10/2/2017,996,387487,87628,0.2,278013.3522,186505.4278,118838.4339,34332.50663,7331.04562,0,0.140525497,2529.120117,9.5725,0.6757
10/3/2017,995.75,385597,76598,0.166666667,285736.53,177879.78,115625.9,35943.52,7412.32,0,0.140738561,2534.580078,9.5525,0.6752
10/4/2017,998.25,770177,212743,0,317863.8536,169479.8571,116288.0263,35166.39127,5620.461826,0,0.140907033,2537.73999,9.5825,0.688
10/5/2017,1004.75,601007,164316,0,297226.8042,174922.1276,113988.3732,35399.30466,5659.37886,0,0.139976252,2552.070068,9.6825,0.6827
10/6/2017,1007.75,92535,46557,0,294617.2252,164429.6876,115696.6856,33905.73644,5547.613009,0,0.140252306,2549.330078,9.7225,0.6884
10/9/2017,1000.25,286033,58770,0,300755.1335,170310.6743,108432.1314,33740.94854,5811.464025,0,0.140144793,2544.72998,9.6675,0.6895
10/10/2017,1000.75,775213,196867,0,303677.79,168540.27,110986.63,33784.67,5608.69,0,0.140587902,2550.639893,9.66,0.6895
10/11/2017,1000.75,1006151,226293,0,333045.3952,155549.7488,115845.1292,15981.3292,2896.923071,0,0.141109073,2555.23999,9.6525,0.6873
10/12/2017,1015.5,651235,159253,0,323570.6966,152057.9153,116534.2953,15080.0932,2768.297884,0,0.140977273,2550.929932,9.92,0.6784
10/13/2017,1015.5,816797,208478,0,321584.8165,163481.9505,115986.1099,14854.87102,2666.226076,0,0.141086073,2553.169922,10.0025,0.6862
10/16/2017,1014.25,600391,145660,0,324274.0803,160812.6734,109202.4095,15230.64437,2758.848116,0,0.140549661,2557.639893,9.91,0.6753
10/17/2017,1010.5,464350,120414,0,335480.59,157208.72,111811.12,15310.2,2787.41,0,0.140474402,2559.360107,9.8475,0.6777
10/18/2017,1011,1123251,279754,0,352388.4492,152762.456,120553.0819,11900.8771,4769.746501,0,0.140980997,2561.26001,9.8425,0.6763
10/19/2017,1014.5,487945,142897,0,351115.1255,149684.897,121319.7704,12389.29049,4429.283071,0,0.14081235,2562.100098,9.865,0.6731
10/20/2017,1008.75,736018,168774,0,346820.9561,152864.8585,120389.0011,12315.95324,4740.343434,0,0.139406801,2575.209961,9.7875,0.6688
10/23/2017,1013,399472,85530,0.071428571,346363.4151,145391.3842,121247.4596,12629.49661,4502.18985,0,0.139082613,2564.97998,9.8075,0.6972
10/24/2017,1008.25,559007,121923,0,338446.21,148441.17,119109.53,12036.56,4564.59,0,0.138856709,2569.129883,9.755,0.6954
10/25/2017,1008,797553,180549,0,343253.5975,137927.5717,120143.8793,11583.81361,4691.65873,0,0.137709001,2557.149902,9.755,0.6931
10/26/2017,1006.5,527523,141730,0,337763.79,133911.8335,113186.3864,12361.36184,4443.934551,0,0.137167527,2560.399902,9.735,0.6819
10/27/2017,1009.25,798063,173980,0,367530.8246,138164.6233,112281.3255,11959.01477,4738.100213,0,0.137562466,2581.070068,9.7975,0.682
10/30/2017,1008.5,372459,101653,0,354816.4278,141145.5941,113281.5343,11473.53106,4464.423177,0,0.137318925,2572.830078,9.798,0.6864
10/31/2017,1007.5,930202,231670,0,351398.54,136551.94,118046.41,12036.56,4564.59,0,0.13683398,2575.26001,9.8255,0.6838
11/1/2017,1010.75,1043920,250154,0,370781.1974,122233.7281,98536.60818,33746.6837,4743.085283,0,0.137067944,2579.360107,9.9125,0.6817
11/2/2017,1017,961821,213369,0,373500.5489,127852.6244,95006.18151,33439.88989,4466.866636,0,0.137625442,2579.850098,9.9925,0.6908
11/3/2017,1008.75,1687375,407848,0,381181.3018,129427.8716,92841.01814,34343.26986,4604.054467,0,0.137954685,2587.840088,9.8675,0.6872
11/6/2017,1013.5,594290,246521,0,375003.675,127151.2771,91711.89544,32591.48152,4436.270051,0,0.138578408,2591.129883,9.94,0.6885
11/7/2017,1015,497377,150753,0,365148.65,123678.04,96010.74,33196.05,4564.59,0,0.137872061,2590.639893,9.96,0.6807
11/8/2017,1017.5,806865,183618,0,349026.7657,128521.7789,81934.56799,50322.53308,4752.37555,0,0.138364552,2594.379883,9.985,0.6863
11/9/2017,1011.5,637198,134163,0.0625,343925.7141,124950.1005,89337.8409,50319.72751,4411.595022,0,0.138766819,2584.620117,9.85,0.6829
11/10/2017,1009.75,472650,101719,0,366869.6587,128758.0464,82445.23623,49013.077,4375.738807,0,0.138749689,2582.300049,9.87,0.6905
11/13/2017,999.25,264765,51777,0.066666667,368434.4627,118813.1625,84491.25779,46292.9793,4580.330477,0,0.13825576,2584.840088,9.7425,0.6888
11/14/2017,994,561356,117412,0,361038.46,123189.46,85126.48,48679.05,4564.59,0,0.138256327,2578.870117,9.6775,0.686
11/15/2017,1000.25,873224,254077,0,369159.1252,110332.3047,88993.28212,51590.80146,4583.269969,0,0.137965283,2564.620117,9.7625,0.6881
11/16/2017,998.5,580379,121040,0,350677.0095,118946.4801,88418.9794,51610.0146,4764.21715,0,0.138052661,2585.639893,9.72,0.6921
11/17/2017,1011.75,543832,124412,0,371902.1542,119394.1155,88024.20169,52289.51795,4740.399278,0,0.138021996,2578.850098,9.905,0.6978
11/20/2017,1013.75,462923,107222,0,370941.4266,112410.5177,85143.13332,55378.50663,4635.002519,0,0.13746713,2582.139893,9.9,0.7137
11/21/2017,1013.5,139772,29478,0.111111111,361995.02,116128.74,85795.6,54114.1,4564.59,0,0.137875763,2599.030029,9.89,0.709
11/22/2017,1018.25,1015737,267684,0,354593.2901,107316.7892,94094.5895,51727.01727,12524.9845,0,0.138753552,2597.080078,9.9725,0.7074
11/24/2017,1016,774356,188269,0.083333333,375948.4344,114113.7591,91093.35916,51942.38747,12552.05163,0,0.138557902,2602.419922,9.9325,0.7223
11/27/2017,1017,385031,88362,0.055555556,353575.4634,106315.153,93402.70174,48168.75927,12444.26169,0,0.138063151,2601.419922,9.96,0.72
11/28/2017,1017,584147,212690,0,359943.3,109117.27,91465.52,49711.66,12360.3,0,0.137610109,2627.040039,9.93,0.7329
11/29/2017,1015.75,1050223,304145,0,297234.0063,164893.3762,98217.24188,56911.70253,17904.93346,0,0.137117153,2626.070068,9.925,0.7427
11/30/2017,1013.25,1069330,278352,0,272290.4061,173799.9306,100535.4014,53878.32763,18757.64161,0,0.136803909,2647.580078,9.8575,0.7326
12/1/2017,1019.75,909520,252800,0,273600.9053,171599.162,94253.99407,57454.79277,18266.1133,0,0.138828019,2642.219971,9.9425,0.7328
12/4/2017,1020,360070,84248,0,288476.4221,166724.643,97393.22311,53387.10629,18718.66889,0,0.138956662,2639.439941,9.985,0.7258
12/5/2017,1024.75,118931,27464,0.4,283574.89,169245.49,96567.72,54754.29,18455.67,0,0.138789871,2629.570068,10.085,0.7251
12/6/2017,1021,439111,125549,0,254349.6972,205560.8732,89751.44153,52024.90986,27295.89229,0,0.137828321,2629.27002,10.0275,0.7272
12/7/2017,1011.75,426365,125831,0,239217.5602,211818.0686,89429.84004,54097.82551,29124.70522,0,0.137198199,2636.97998,9.92,0.7423
12/8/2017,1010.5,641667,165566,0,234117.004,194043.0397,91214.42853,54783.31243,29075.54835,0,0.137252216,2651.5,9.8975,0.7372
12/11/2017,1006.5,138768,34018,0,246572.4954,195971.7682,88993.36278,53280.85674,27768.68597,0,0.137148088,2659.98999,9.825,0.73
12/12/2017,1002,486539,120828,0,245977.29,203218.49,92221.19,53173.39,28007.68,0,0.137077754,2664.110107,9.7575,0.7291
12/13/2017,1004.75,507378,103575,0,218501.9834,238034.8777,95864.43235,62013.7686,19665.23126,0,0.137525127,2662.850098,9.7925,0.7413
12/14/2017,999.75,424669,111447,0.076923077,199877.5971,225523.9334,94139.27107,60487.60607,18869.4274,0,0.137688379,2652.01001,9.6775,0.7533
12/15/2017,1000.5,273039,59635,0,215694.0045,236983.554,94140.8033,63628.34419,18466.83577,0,0.137106506,2675.810059,9.6725,0.7592
12/18/2017,996.5,832175,175520,0.033333333,213345.671,243386.197,96793.14981,60249.24672,18421.22971,0,0.137090191,2690.159912,9.615,0.752
12/19/2017,991.75,476686,106177,0,209337.03,233028.2,99051.77,62261.23,18919.83,0,0.136963156,2681.469971,9.56,0.7503
12/20/2017,991.75,562407,129321,0,208857.6183,235184.5613,126679.1568,35786.76858,6939.032203,0,0.137389289,2679.25,9.54,0.7571
12/21/2017,991.75,448290,98571,0,221327.2432,245346.4075,119763.9202,35079.24779,6770.214309,0,0.138288799,2684.570068,9.4875,0.7794
12/22/2017,992,1006720,218398,0.117647059,227079.9346,239757.2031,121435.898,34980.06809,6706.199209,0,0.1383209,2683.340088,9.495,0.7787
12/26/2017,1000,360445,81628,0.055555556,219049.91,240843.79,121864.92,34114.5,6724.95,0,0.138795823,2680.5,9.615,0.7743
12/27/2017,999.5,147134,30592,0.111111111,220212.2448,225316.7771,113016.1238,44010.91565,6892.705114,0,0.139102336,2682.620117,9.603,0.7895
12/28/2017,995,593344,192754,0,206924.1387,238606.8368,119524.5056,43256.58705,6442.570051,0,0.139948148,2687.540039,9.5235,0.788
12/29/2017,996.5,563194,213481,0,213818.9524,237989.6205,123151.2472,46812.12555,6987.953451,0,0.139931665,2673.610107,9.5975,0.7863
1/2/2018,1001.5,1151465,260705,0,217581.38,234812.99,118477.09,45001.67,6724.95,0,0.11953368,2695.810059,9.6475,0.775
1/3/2018,1002.25,941864,294251,0,218229.4836,243993.8233,114321.2638,45648.43177,6715.381405,0,0.119365232,2713.060059,9.6875,0.7811
1/4/2018,1001.5,1129595,264831,0,220931.4261,237492.6946,118138.6593,45000.83575,6769.05733,0,0.119752815,2723.98999,9.6775,0.7925
1/5/2018,1003.25,674005,150151,0,220403.2186,230816.7109,121190.7672,42948.89196,6707.002387,0,0.120398709,2743.149902,9.7075,0.7801
1/8/2018,1002,653986,143609,0,211803.7539,223352.0262,116950.3659,45074.41762,6755.281856,0,0.120255808,2747.709961,9.6675,0.7814
1/9/2018,1001,326386,86957,0,217341.89,233912.11,119661.79,44957.33,6724.95,0,0.119845118,2751.290039,9.6375,0.7835
1/10/2018,994.25,821099,188835,0,218101.1877,249377.1418,120367.8671,51230.45726,2168.007025,0,0.119230677,2748.22998,9.55,0.7965
1/11/2018,992.5,694973,155687,0,202162.0356,230817.9456,118123.4664,49656.32999,2155.726743,0,0.119484301,2767.560059,9.5,0.8265
1/12/2018,1004.25,1443752,346042,0.266666667,209121.0485,253840.4444,113951.332,50217.93671,2090.368758,0,0.120065314,2786.23999,9.605,0.8168
1/16/2018,1007,830412,363215,0,211947.8,242910.15,116606.14,48973.6,2160.36,0,0.120234224,2776.419922,9.68,0.8143
1/17/2018,1007,389956,87395,0,209197.9448,227638.0646,129525.1611,47708.48217,2267.55542,0,0.120246636,2802.560059,9.6875,0.8214
1/18/2018,1011,1257068,297061,0,219609.5677,233197.1948,125881.0804,47686.1943,2237.715695,0,0.120433542,2798.030029,9.73,0.8263
1/19/2018,1010.75,495865,116626,0,209139.6864,225849.3995,122429.8923,46413.46952,2246.990105,0,0.119868263,2810.300049,9.7725,0.8342
1/22/2018,1013.5,462655,101355,0,227592.0627,229498.2569,134340.4231,48848.88316,2231.19684,0,0.120223894,2832.969971,9.8425,0.8341
1/23/2018,1013.25,612584,139699,0,219940.52,225188.43,128363.37,46945.36,2160.36,0,0.120421387,2839.129883,9.8625,0.8226
1/24/2018,1015.75,609215,138842,0,235869.2657,213046.4187,130070.7793,47274.74822,2233.211658,0,0.121098233,2837.540039,9.9225,0.8227
1/25/2018,1016.75,386902,77666,0.333333333,237788.1912,208848.6125,132050.0782,44862.54685,2064.069878,0,0.120901809,2839.25,9.9225,0.8188
1/26/2018,1013.5,512832,105516,0,227361.1245,210392.3015,138282.0993,46868.4312,2121.688054,0,0.121507509,2872.870117,9.855,0.8048
1/29/2018,1015.75,84209,16431,0.1,240149.6816,200259.9681,132405.2852,45805.66976,2216.431352,0,0.121245004,2853.530029,9.915,0.7836
1/30/2018,1018.75,0,0,0,234054.91,203345.95,136091.45,46945.37,2160.36,0,0.121272405,2822.429932,10.0025,0.7703
1/31/2018,1016.25,109076,22023,0.153846154,224457.8055,197519.0517,141499.2333,46837.68862,2105.545897,0,0.121492564,2823.810059,9.9575,0.7728
2/1/2018,1011.75,446403,95767,0.153846154,241139.1217,197999.5153,147391.1753,48358.13543,2251.988203,0,0.121900206,2821.97998,9.85,0.7835
2/2/2018,1006,682308,181394,0,239446.8439,198869.7687,151703.6206,45053.99275,2074.451111,0,0.120501133,2762.129883,9.7875,0.773
2/5/2018,1000.75,946465,221341,0,237681.7705,205225.1703,151039.4778,45445.32731,2172.600012,0,0.119544639,2648.939941,9.6975,0.7657
2/6/2018,1012,506326,124809,0,229987.24,197488.33,145794.52,47167.61,2160.36,0,0.11996507,2695.139893,9.8625,0.7619
2/7/2018,1008.25,845767,176035,0,273932.6746,171230.657,140794.6321,47346.51589,5357.972811,0,0.119306762,2681.659912,9.83,0.7596
2/8/2018,1011.75,501714,115865,0,269658.8892,174443.4394,141546.8951,45374.24737,5239.893331,0,0.118901911,2581,9.8775,0.7662
2/9/2018,1007.5,458842,116888,0,257536.2114,174245.5996,133878.4641,47774.58413,5141.88594,0,0.119145569,2619.550049,9.83,0.7668
2/12/2018,1014.25,294353,61687,0.0625,274974.6252,163889.12,140485.2755,45226.61537,4961.645921,0,0.119122917,2656,10.0175,0.7645
2/13/2018,1014.25,213186,45562,0,267224.79,166149.49,137997.25,46067.44,5159.09,0,0.118961066,2662.939941,10.1175,0.7638
2/14/2018,1010.75,407809,85537,0,275293.7365,160824.7371,138692.1827,40028.36736,4436.338533,0,0.119861651,2698.629883,10.1725,0.756
2/15/2018,1015,467088,117987,0,294847.0475,155524.1266,132955.7931,39266.63383,4455.784142,0,0.119975281,2731.199951,10.2425,0.7541
2/16/2018,1014.5,358577,78785,0.071428571,278582.2535,153986.9844,139105.9878,40945.89519,4573.697937,0,0.119302678,2732.219971,10.215,0.7572
2/20/2018,1016.5,1004515,223349,0,286930.65,157051.64,132999.36,41009.6,4606.78,0,0.118532633,2716.26001,10.265,0.7751
2/21/2018,1016,719616,161983,0,335730.7557,159919.7396,93361.61794,15878.86193,0,0,0.118061135,2701.330078,10.3425,0.7891
2/22/2018,1015.25,1098311,239733,0,338690.8046,167924.5829,95613.14103,15350.18869,0,0,0.118049132,2703.959961,10.32,0.8054
2/23/2018,1017.75,850041,187313,0,347854.3615,158942.1208,98977.80305,14913.69339,0,0,0.118691398,2747.300049,10.385,0.8143
2/26/2018,1018,0,0,0,357132.2217,165476.1513,95155.16951,16207.68435,0,0,0.118307774,2779.600098,10.3895,0.8188
2/27/2018,1017,602597,153226,0.157894737,348673.93,162543.52,95918.53,15462.09,0,0,0.117519459,2744.280029,10.449,0.8205
2/28/2018,1015.75,839764,194512,0,391277.6438,152410.366,75045.94112,16176.83766,0,0,0.11705658,2713.830078,10.534,0.8267
3/1/2018,1014,390520,89162,0,381532.8472,146598.0196,77832.766,14902.21079,0,0,0.116950408,2677.669922,10.68,0.8181
3/2/2018,1010.75,897595,206140,0,369023.1028,152046.1193,74121.44885,15296.44155,0,0,0.11664219,2691.25,10.71,0.8209
3/5/2018,1014.75,615403,150621,0,400219.2831,152815.1771,71917.79265,15277.43224,0,0,0.116000897,2720.939941,10.775,0.8523
3/6/2018,1022.25,684378,189736,0.047619048,381477.72,151439.9,74162.66,15517.76,0,0,0.1167699,2728.120117,10.7475,0.8243
3/7/2018,1022.5,438002,98875,0,390074.5306,155093.7399,71258.50391,19179.1158,0,0,0.11643373,2726.800049,10.6525,0.8286
3/8/2018,1022.5,295728,61735,0,391245.7325,144419.3329,69542.71965,18242.68016,0,0,0.116510172,2738.969971,10.64,0.8512
3/9/2018,1011.75,431829,105923,0,389091.3479,149546.1588,70227.99736,19457.46268,0,0,0.117199208,2786.570068,10.3925,0.8452
3/12/2018,1019,410696,89686,0,370520.9457,155207.479,74917.12671,17838.60972,0,0,0.116992131,2783.02002,10.41,0.8328
3/13/2018,1024.25,751942,202419,0.333333333,381442.04,150833.72,71673.88,18648.41,0,0,0.116029856,2765.310059,10.4875,0.8298
3/14/2018,1013,728634,159019,0.047619048,435623.2395,107411.4498,59634.04536,19290.42178,0,0,0.116111755,2749.47998,10.3225,0.8344
3/15/2018,1014.75,397425,88293,0.2,412645.6371,115990.9157,62683.64448,19540.96175,0,0,0.115324609,2747.330078,10.4075,0.8353
3/16/2018,1020,311132,65163,0.038461538,447090.2201,116793.1694,59945.20945,19115.07347,0,0,0.114982305,2752.01001,10.495,0.8285
3/19/2018,1012.25,161119,44794,0,439262.804,116618.6145,57104.73875,17927.01383,0,0,0.115126968,2712.919922,10.225,0.8123
3/20/2018,1014,240132,55996,0,431381,112788.04,59780.62,18648.41,0,0,0.11513926,2716.939941,10.2825,0.8308
3/21/2018,1013,582816,132148,0,430287.5384,99130.27176,63873.88649,13385.68358,0,0,0.116484755,2711.929932,10.2975,0.8259
3/22/2018,1012.75,758965,212267,0,460555.0576,95067.69953,62084.32027,13717.36096,0,0,0.116150413,2643.689941,10.2975,0.8215
3/23/2018,1011.75,507029,120938,0,460808.5749,96917.67928,64356.098,12877.00348,0,0,0.116554684,2588.26001,10.2825,0.8183
3/26/2018,1011.25,376902,83578,0,430525.6074,97655.25627,62029.2029,13943.14055,0,0,0.117038484,2658.550049,10.255,0.8178
3/27/2018,1006.75,172793,67748,0,450205.85,96238.36,62750.03,13403.81,0,0,0.116677998,2612.620117,10.195,0.8202
3/28/2018,1003.25,891753,223046,0.090909091,455642.6285,93722.99195,53740.20142,12164.04197,0,0,0.116342962,2605,10.18,0.8074
3/29/2018,1017.5,385470,95370,0.4,450719.4317,87188.03762,56554.0444,12548.19779,0,0,0.116672665,2640.870117,10.4475,0.8146
4/2/2018,1006.25,682482,168142,0,462967.6206,92497.10488,56682.07686,12460.93771,0,0,0.116458117,2581.879883,10.355,0.8097
4/3/2018,1006.25,1119301,270461,0.166666667,465766.04,89437.34,54826.48,12568.19,0,0,0.117251421,2614.449951,10.38,0.8202
4/4/2018,994,594466,141319,0,462184.3048,90089.68982,56263.61857,13153.62759,0,0,0.117526521,2644.689941,10.1525,0.7964
4/5/2018,1000.5,401128,96520,0.058823529,459643.0018,84084.52687,54901.45937,12419.20049,0,0,0.117685304,2662.840088,10.3125,0.8257
4/6/2018,1000,475764,195897,0.166666667,455008.6075,83785.25481,55992.74599,12783.96269,0,0,0.117388758,2604.469971,10.3375,0.8254
4/9/2018,1006,427108,108170,0,480782.9188,88644.07391,53934.58194,12395.98894,0,0,0.118034369,2613.159912,10.47,0.8291
4/10/2018,1011.25,657663,151065,0,468526.88,87274.8,54228.21,12568.16,0,0,0.118853639,2656.870117,10.5,0.8353
4/11/2018,1010.75,834545,238148,0,481177.8536,71209.37987,51867.27712,0,0,0,0.119080403,2642.189941,10.4775,0.8383
4/12/2018,1008.25,731790,158050,0,474888.9787,71672.31759,52082.03296,0,0,0,0.118978667,2663.98999,10.6075,0.8369
4/13/2018,1006.25,695656,170579,0,490117.1364,67491.03538,56226.46937,0,0,0,0.118763606,2656.300049,10.5425,0.8341
4/16/2018,1003.75,210377,50450,0,481785.944,71991.49945,52276.78082,0,0,0,0.119148889,2677.840088,10.42,0.8325
4/17/2018,1006,735123,240138,0.272727273,498631.66,69948.29,54018.1,0,0,0,0.119283858,2706.389893,10.46,0.8313
4/18/2018,1007.75,907822,286686,0,501309.2119,71581.5492,57915.91181,0,0,0,0.118657084,2708.639893,10.4175,0.8274
4/19/2018,1007.75,931731,233427,0,517050.9017,67474.16771,61941.7609,0,0,0,0.118288962,2693.129883,10.3725,0.8297
4/20/2018,1002.75,994577,248377,0.090909091,483486.6931,66749.61464,57237.54529,0,0,0,0.11753405,2670.139893,10.2875,0.8547
4/23/2018,1001,453486,106651,0,499804.2287,71531.09032,59403.39393,0,0,0,0.116748326,2670.290039,10.2075,0.8319
4/24/2018,996,410230,100174,0,494130.32,69417,59050.72,0,0,0,0.116881262,2634.560059,10.2225,0.8226
4/25/2018,998,960603,265068,0,455552.7996,86327.84388,63197.91565,2348.260732,0,0,0.116747253,2639.399902,10.2985,0.846
4/26/2018,997,258179,48273,0,468696.4897,91718.31701,64763.63054,2459.33481,0,0,0.116533304,2666.939941,10.326,0.8466
4/27/2018,1005.75,929579,234911,0,453310.0849,92065.47251,60862.0465,2468.741141,0,0,0.116863849,2669.909912,10.5175,0.8484
4/30/2018,1005.75,985208,218185,0,471952.5206,86274.19679,61066.26869,2337.384067,0,0,0.116739359,2648.050049,10.4635,0.8401
5/1/2018,1012.5,580549,124337,0,468089.91,89651.23,62413.44,2443.48,0,0,0.116667003,2654.800049,10.5325,0.8448
5/2/2018,1004.75,723668,181091,0,415578.1112,148190.8238,62178.31412,2426.762385,0,0,0.116271626,2635.669922,10.43,0.8468
5/3/2018,1005,711041,153318,0,395982.7359,144690.7181,58461.3964,2340.882867,0,0,0.116531208,2629.72998,10.5325,0.845
5/4/2018,1002,928011,210353,0,414726.963,148353.2951,64415.32176,2503.259786,0,0,0.116540729,2663.419922,10.3675,0.869
5/7/2018,989.25,956880,235065,0,425366.3424,150877.0222,60039.84675,2453.776468,0,0,0.116231515,2672.629883,10.115,0.8599
5/8/2018,991.25,502823,152202,0,406645.25,152139.02,61370.24,2443.54,0,0,0.11565434,2671.919922,10.2025,0.8538
5/9/2018,988,913703,211747,0,411030.1735,151164.3752,64360.45256,3746.41854,0,0,0.116379488,2697.790039,10.1575,0.8586
5/10/2018,992.75,934211,227736,0,404418.5132,155470.9986,68316.08367,3907.270442,0,0,0.117117058,2723.070068,10.2125,0.8456
5/11/2018,989.75,503300,114460,0,406051.5581,145415.0508,64298.24131,3868.342354,0,0,0.116884618,2727.719971,10.0325,0.8462
5/14/2018,990.5,783166,159273,0,385935.1865,149812.1848,69846.13289,3897.469367,0,0,0.116606438,2730.129883,10.1775,0.837
5/15/2018,990.5,605932,137950,0,400958.34,150236.26,67511.76,3891.71,0,0,0.116073376,2711.449951,10.1875,0.8376
5/16/2018,990,694138,144874,0,434082.5995,126372.7187,63627.03415,4845.378681,0,0,0.116752851,2722.459961,9.9975,0.8435
5/17/2018,989.75,957963,256495,0,412044.3864,130287.3503,64658.90912,4708.788759,0,0,0.116587698,2720.129883,9.95,0.8503
5/18/2018,988.25,907490,230376,0,407042.9588,129746.2054,64265.9361,4532.061833,0,0,0.115943805,2712.969971,9.985,0.8655
5/21/2018,1004.5,916322,221262,0,440438.9903,131225.6298,67119.2929,4631.373224,0,0,0.116719461,2733.01001,10.2525,0.8842
5/22/2018,1006.25,124729,24739,0,422933.99,128780.19,66147.15,4736.7,0,0,0.116519085,2724.439941,10.305,0.8735
5/23/2018,1014,1245471,310953,0,407779.5731,128994.4877,63370.73789,10732.9718,0,0,0.116382789,2733.290039,10.3925,0.8696
5/24/2018,1012.25,691495,176719,0,430847.0103,123411.4195,65316.44776,10983.89521,0,0,0.115982642,2727.76001,10.3575,0.8746
5/25/2018,1014,1087851,332541,0,409721.5722,123857.4836,68105.63632,10637.47612,0,0,0.115276299,2721.330078,10.415,0.8921
5/29/2018,1005.75,692764,174446,0.2,418157.12,127872.04,65631.94,10936.97,0,0,0.114823421,2689.860107,10.305,0.9321
5/30/2018,1007.5,851072,206589,0.25,413505.7366,140084.5471,67557.11122,12405.24912,0,0,0.115950414,2724.01001,10.23,0.9249
5/31/2018,1008.5,914956,269891,0.285714286,400790.5788,141963.1245,68057.04059,11959.64833,0,0,0.115303426,2705.27002,10.185,0.9315
6/1/2018,1014,481035,112422,0.125,413781.8486,139846.6795,70062.69978,12032.97157,0,0,0.115344492,2734.620117,10.2125,0.933
6/4/2018,1002.25,885315,199847,0.076923077,386982.7847,142580.4351,68216.73585,12665.99031,0,0,0.1155241,2746.870117,10.0175,0.921
6/5/2018,1006.25,1274106,292033,0,399576.91,142086.07,68740.64,12194.42,0,0,0.115171729,2748.800049,10.0125,0.8984
6/6/2018,1004,1166968,312249,0.25,393322.979,150142.0929,68644.12357,13203.02234,0,0,0.115392767,2772.350098,9.9425,0.9095
6/7/2018,997.5,1449116,369059,0,376591.9629,149167.7015,69984.57042,13543.8263,0,0,0.115119385,2770.370117,9.7425,0.9372
6/8/2018,990.5,783085,191131,0,404744.6208,146189.755,70204.22406,13910.98103,0,0,0.11554884,2779.030029,9.6925,0.9494
6/11/2018,985,1241803,289764,0,389463.0342,138819.9089,70219.10594,12711.9947,0,0,0.115133429,2782,9.5375,0.9475
6/12/2018,985.25,1057391,269914,0,393896.16,145077.15,70291.42,13333.32,0,0,0.114847263,2786.850098,9.54,0.9521
6/13/2018,975.75,1772029,384894,0,422769.6184,144332.2819,43970.20101,16491.09534,0,0,0.115053622,2775.629883,9.36,0.9381
6/14/2018,966.75,661206,150622,0,416924.8683,139782.9344,40759.48533,16619.56407,0,0,0.114051216,2782.48999,9.2725,0.9341
6/15/2018,955.75,1146095,329649,0,426463.4265,139649.5486,41210.22508,16496.13296,0,0,0.113272732,2779.659912,9.055,0.9072
6/18/2018,954.5,1248486,308875,0,437540.3675,146297.0446,43696.08263,16878.43788,0,0,0.113292951,2773.75,9.085,0.8732
6/19/2018,943.75,815091,204916,0.5,420226.19,142660.96,42737.85,16973.04,0,0,0.112588252,2762.590088,8.89,0.8332
6/20/2018,946,1052187,310938,0,420905.2039,130528.6269,46980.86902,17036.59415,0,0,0.112394209,2767.320068,8.895,0.8321
6/21/2018,937.25,1514842,355899,0,427021.8443,132188.6366,46027.45943,16908.04317,0,0,0.112361587,2749.76001,8.805,0.8321
6/22/2018,945.75,1073419,363912,0,434958.117,135854.9106,44546.59688,16564.04384,0,0,0.11265889,2754.879883,8.945,0.8543
6/25/2018,928.75,1508597,416250,0,446603.6509,130312.1954,45773.61562,16116.30368,0,0,0.112433654,2717.070068,8.745,0.8594
