Date,Close,Likes,Retweets,percent,None,D0,D1,D2,D3,D4,average_sum,SP500Close,SoyBeanPrice,CottonPrice
2017-08-02,986.0,268746,61161,0.0,313049.7244,115806.4273,88292.81982,56853.146310000004,28228.466969999998,5388.219322,0.139905638,2477.570068,9.7075,0.7175
2017-08-03,977.75,642128,160699,0.0,334136.3975,117775.8009,85926.04946000001,57445.79038,30230.19327,5380.893693,0.139713501,2472.159912,9.54,0.7155
2017-08-04,973.25,610714,272200,0.0,335829.7634,112699.0819,82772.59435,59130.13432999999,29186.91258,5337.676804,0.13903496099999998,2476.830078,9.5225,0.7099
2017-08-07,981.75,1215854,280168,0.0,335304.13899999997,120062.5151,84280.37542000001,57520.4416,28498.415889999997,5160.006447,0.138767085,2480.909912,9.64,0.7122
2017-08-08,981.5,380389,125388,0.14285714300000002,327584.73,117772.05,85235.96,57453.84,29164.03,5387.45,0.138929352,2474.919922,9.67,0.7191
2017-08-09,980.25,513370,167400,0.0,330199.5029,111368.189,88345.57361,54032.49924,34110.70755,3631.6234,0.138639282,2474.02002,9.66,0.7182
2017-08-10,962.5,395967,165839,0.0,315021.6214,112248.1413,87020.80103,53792.130470000004,32227.834810000004,3429.638815,0.138242414,2438.209961,9.34,0.6926
2017-08-11,969.0,351655,141123,0.0,313736.9534,121210.6803,83451.91546,54099.39226,32895.87865,3524.0931630000005,0.138779626,2441.320068,9.3825,0.6924
2017-08-14,963.25,651234,153280,0.0,341177.4312,114095.8047,89423.5962,53772.82622,33271.83923,3589.254346,0.13844220699999998,2465.840088,9.3275,0.685
2017-08-15,952.0,360299,119859,0.0,328490.32,117135.28,86132.91,53979.79,33255.75,3604.01,0.138093438,2464.610107,9.2175,0.6768
2017-08-16,954.25,800777,224613,0.0,338053.4777,130542.2652,74542.95125,52329.212739999995,22543.108959999998,261.6502086,0.139445126,2468.110107,9.2175,0.6755
2017-08-17,958.75,1268573,325796,0.0,340280.2373,126885.8844,75395.79067,51565.858089999994,23119.87311,275.90962,0.138835164,2430.01001,9.3025,0.6745
2017-08-18,958.5,572160,150688,0.133333333,329919.0593,130705.6991,76014.86938999999,52230.89046,21081.577230000003,263.6576026,0.139771895,2425.550049,9.375,0.6779
2017-08-21,962.0,249452,57633,0.052631579000000005,344091.5861,132299.889,77755.59688,52891.00357,22545.45694,276.8135934,0.14003077,2428.3701170000004,9.325,0.6871
2017-08-22,965.0,447410,100399,0.08,346019.13,126136.41,74093.37,53905.12,22169.11,274.91,0.140027273,2452.51001,9.3375,0.6888
2017-08-23,966.75,759041,177160,0.0,366991.3495,119160.8409,69054.00243,52752.40124,21877.16631,268.5358792,0.140108923,2444.040039,9.35,0.696
2017-08-24,973.75,660254,184760,0.0,355892.2507,114216.1448,72605.36532000001,54174.55736,20942.83022,279.9208652,0.140462914,2438.969971,9.4125,0.7017
2017-08-25,971.75,808116,188244,0.0,357021.7329,117120.5618,68660.54696,54211.51972999999,21832.668830000002,275.81666010000004,0.14084028099999998,2443.050049,9.39,0.6861
2017-08-28,970.0,0,83684,0.2,355600.5976,113953.4387,72606.52161,51336.28322,21363.59592,288.4816022,0.140628173,2444.23999,9.3645,0.7033
2017-08-29,966.75,224012,74940,0.0,357729.31,118494.06,71842.65,52807.61,21449.5,274.91,0.140622694,2446.300049,9.3335,0.7056
2017-08-30,965.75,522895,109207,0.0,369340.8913,101936.00099999999,65644.8122,52137.9765,21220.26675,269.8487367,0.13955278599999998,2457.590088,9.2915,0.7147
2017-08-31,977.5,224596,80933,0.0,364736.1782,108496.2166,70653.98981,52797.5942,20249.97194,275.38523169999996,0.140942136,2471.649902,9.4345,0.7148
2017-09-01,982.0,578815,136858,0.0,381959.7333,102958.681,69581.43245,50851.84766,19841.50319,275.6431897,0.141868782,2476.550049,9.495,0.7255
2017-09-05,995.75,433387,133246,0.0,372458.3,107248.21,68790.96,53486.95,20338.84,274.8,0.142165915,2457.850098,9.685,0.7526
2017-09-06,997.25,517934,113725,0.0,288798.576,171381.25600000002,92136.75302999999,53209.74394,20668.67796,288.0269082,0.1437136,2465.540039,9.71,0.7526
2017-09-07,996.5,500509,140386,0.0,298777.7678,175279.3666,96779.57353,55447.609520000005,19541.605069999998,269.97835630000003,0.144957647,2465.100098,9.6875,0.7503
2017-09-08,990.0,594164,144067,0.0,290157.1455,164346.664,97449.95051,55452.03449,21168.271090000002,283.01752769999996,0.144549476,2461.429932,9.62,0.7559
2017-09-11,989.25,215850,55884,0.0,284203.9521,172352.5467,96445.32905,54208.27087000001,20990.60257,287.78838199999996,0.144912566,2488.110107,9.6,0.7371
2017-09-12,983.5,356799,77466,0.055555556,285178.26,167256.06,93866.42,55583.04,20439.48,274.8,0.144107639,2496.47998,9.505,0.7071
2017-09-13,988.5,261759,52867,0.090909091,252206.8555,203018.0649,109850.3963,53154.14327,8755.955312,284.1242181,0.144200057,2498.3701170000004,9.605,0.6998
2017-09-14,998.0,968660,212751,0.0,260182.6333,192337.7448,112688.0056,52896.457010000006,8935.09005,297.63809289999995,0.14428724099999998,2495.6201170000004,9.76,0.6978
2017-09-15,997.5,1142237,277427,0.0,253736.0805,193829.9844,110151.5401,52207.72615,8267.756326,302.6796773,0.14399104599999998,2500.22998,9.6875,0.7013
2017-09-18,997.5,277173,56689,0.0,249789.5297,198867.2698,105499.6751,51622.402389999996,8950.859752,287.55778280000004,0.142926679,2503.8701170000004,9.6775,0.7041
2017-09-19,997.25,615607,164137,0.28571428600000004,253761.82,197445.54,110731.47,51798.79,8567.41,293.03,0.142907654,2506.649902,9.655,0.6998
2017-09-20,1000.5,1046521,285596,0.0,274725.4888,202406.8796,84394.66902999999,36922.722219999996,7722.741043000001,306.8696869,0.142603975,2508.23999,9.7,0.7004
2017-09-21,1001.25,467454,92705,0.0,294068.6162,204027.6835,82595.78889,35649.67774,7638.194762,305.4654123,0.142496179,2500.600098,9.7075,0.6904
2017-09-22,1010.5,668753,165932,0.28571428600000004,272948.8915,202442.8016,90576.90421000001,36486.1796,7792.042223,285.056668,0.142392167,2502.219971,9.8425,0.6909
2017-09-25,1000.25,1094535,293693,0.0,275137.5689,216835.6159,84951.2219,36055.532230000004,7848.670548,285.4005771,0.14195460099999999,2496.659912,9.7125,0.7009
2017-09-26,996.25,1067248,237674,0.0,282505.15,208253.91,86485.63,37387.35,7672.95,293.04,0.142148162,2496.840088,9.635,0.6925
2017-09-27,999.0,858144,188366,0.0,286317.3563,178581.3726,117730.5612,34318.01743,7237.960451000001,0.0,0.14083973800000002,2507.040039,9.655,0.6903
2017-09-28,997.75,435388,112683,0.0,297891.9075,177053.2235,119223.3063,36016.741030000005,7072.472912,0.0,0.141297205,2510.060059,9.595,0.6922
2017-09-29,1000.75,580382,139491,0.0,275551.2846,183605.538,115240.8339,36130.85303,7718.7714590000005,0.0,0.140909584,2519.360107,9.6825,0.6858
2017-10-02,996.0,387487,87628,0.2,278013.3522,186505.4278,118838.4339,34332.50663,7331.04562,0.0,0.140525497,2529.1201170000004,9.5725,0.6757
2017-10-03,995.75,385597,76598,0.166666667,285736.53,177879.78,115625.9,35943.52,7412.32,0.0,0.14073856099999998,2534.580078,9.5525,0.6752
2017-10-04,998.25,770177,212743,0.0,317863.8536,169479.8571,116288.0263,35166.39127,5620.461826,0.0,0.14090703300000001,2537.73999,9.5825,0.688
2017-10-05,1004.75,601007,164316,0.0,297226.8042,174922.1276,113988.3732,35399.30466,5659.37886,0.0,0.139976252,2552.070068,9.6825,0.6827
2017-10-06,1007.75,92535,46557,0.0,294617.2252,164429.6876,115696.6856,33905.73644,5547.613009000001,0.0,0.140252306,2549.330078,9.7225,0.6884
2017-10-09,1000.25,286033,58770,0.0,300755.1335,170310.6743,108432.1314,33740.94854,5811.464025,0.0,0.14014479300000002,2544.72998,9.6675,0.6895
2017-10-10,1000.75,775213,196867,0.0,303677.79,168540.27,110986.63,33784.67,5608.69,0.0,0.140587902,2550.639893,9.66,0.6895
2017-10-11,1000.75,1006151,226293,0.0,333045.3952,155549.7488,115845.1292,15981.3292,2896.923071,0.0,0.141109073,2555.23999,9.6525,0.6873
2017-10-12,1015.5,651235,159253,0.0,323570.6966,152057.9153,116534.2953,15080.0932,2768.297884,0.0,0.14097727300000001,2550.929932,9.92,0.6784
2017-10-13,1015.5,816797,208478,0.0,321584.8165,163481.9505,115986.1099,14854.871019999999,2666.2260760000004,0.0,0.141086073,2553.169922,10.0025,0.6862
2017-10-16,1014.25,600391,145660,0.0,324274.0803,160812.6734,109202.4095,15230.644369999998,2758.848116,0.0,0.140549661,2557.639893,9.91,0.6753
2017-10-17,1010.5,464350,120414,0.0,335480.59,157208.72,111811.12,15310.2,2787.41,0.0,0.140474402,2559.360107,9.8475,0.6777
2017-10-18,1011.0,1123251,279754,0.0,352388.4492,152762.456,120553.0819,11900.8771,4769.746501,0.0,0.140980997,2561.26001,9.8425,0.6763
2017-10-19,1014.5,487945,142897,0.0,351115.1255,149684.897,121319.7704,12389.290490000001,4429.283071,0.0,0.14081235,2562.100098,9.865,0.6731
2017-10-20,1008.75,736018,168774,0.0,346820.9561,152864.8585,120389.0011,12315.95324,4740.343434,0.0,0.139406801,2575.209961,9.7875,0.6688
2017-10-23,1013.0,399472,85530,0.071428571,346363.4151,145391.3842,121247.4596,12629.49661,4502.18985,0.0,0.139082613,2564.97998,9.8075,0.6972
2017-10-24,1008.25,559007,121923,0.0,338446.21,148441.17,119109.53,12036.56,4564.59,0.0,0.138856709,2569.1298829999996,9.755,0.6954
2017-10-25,1008.0,797553,180549,0.0,343253.5975,137927.5717,120143.8793,11583.81361,4691.65873,0.0,0.137709001,2557.149902,9.755,0.6931
2017-10-26,1006.5,527523,141730,0.0,337763.79,133911.8335,113186.3864,12361.361840000001,4443.934550999999,0.0,0.13716752699999998,2560.399902,9.735,0.6819
2017-10-27,1009.25,798063,173980,0.0,367530.8246,138164.6233,112281.3255,11959.01477,4738.100213000001,0.0,0.137562466,2581.070068,9.7975,0.682
2017-10-30,1008.5,372459,101653,0.0,354816.4278,141145.5941,113281.5343,11473.53106,4464.423177000001,0.0,0.137318925,2572.830078,9.798,0.6864
2017-10-31,1007.5,930202,231670,0.0,351398.54,136551.94,118046.41,12036.56,4564.59,0.0,0.13683398,2575.26001,9.8255,0.6838
2017-11-01,1010.75,1043920,250154,0.0,370781.1974,122233.7281,98536.60818,33746.6837,4743.085282999999,0.0,0.137067944,2579.360107,9.9125,0.6817
2017-11-02,1017.0,961821,213369,0.0,373500.5489,127852.6244,95006.18151000001,33439.88989,4466.866636,0.0,0.137625442,2579.850098,9.9925,0.6908
2017-11-03,1008.75,1687375,407848,0.0,381181.3018,129427.8716,92841.01814,34343.26986,4604.054467,0.0,0.137954685,2587.840088,9.8675,0.6872
2017-11-06,1013.5,594290,246521,0.0,375003.675,127151.2771,91711.89544,32591.481519999998,4436.2700509999995,0.0,0.13857840800000001,2591.1298829999996,9.94,0.6885
2017-11-07,1015.0,497377,150753,0.0,365148.65,123678.04,96010.74,33196.05,4564.59,0.0,0.137872061,2590.639893,9.96,0.6807
2017-11-08,1017.5,806865,183618,0.0,349026.7657,128521.7789,81934.56799,50322.53308,4752.37555,0.0,0.138364552,2594.3798829999996,9.985,0.6863
2017-11-09,1011.5,637198,134163,0.0625,343925.7141,124950.1005,89337.8409,50319.727510000004,4411.5950219999995,0.0,0.138766819,2584.6201170000004,9.85,0.6829
2017-11-10,1009.75,472650,101719,0.0,366869.6587,128758.0464,82445.23623,49013.077000000005,4375.738807,0.0,0.138749689,2582.300049,9.87,0.6905
2017-11-13,999.25,264765,51777,0.066666667,368434.4627,118813.1625,84491.25779,46292.9793,4580.330477,0.0,0.13825576,2584.840088,9.7425,0.6888
2017-11-14,994.0,561356,117412,0.0,361038.46,123189.46,85126.48,48679.05,4564.59,0.0,0.13825632699999998,2578.8701170000004,9.6775,0.6859999999999999
2017-11-15,1000.25,873224,254077,0.0,369159.1252,110332.3047,88993.28212,51590.80146,4583.269969,0.0,0.137965283,2564.6201170000004,9.7625,0.6881
2017-11-16,998.5,580379,121040,0.0,350677.0095,118946.4801,88418.9794,51610.0146,4764.21715,0.0,0.138052661,2585.639893,9.72,0.6921
2017-11-17,1011.75,543832,124412,0.0,371902.1542,119394.1155,88024.20169,52289.51795,4740.399278,0.0,0.138021996,2578.850098,9.905,0.6978
2017-11-20,1013.75,462923,107222,0.0,370941.4266,112410.5177,85143.13332000001,55378.506629999996,4635.002519,0.0,0.13746713,2582.139893,9.9,0.7137
2017-11-21,1013.5,139772,29478,0.111111111,361995.02,116128.74,85795.6,54114.1,4564.59,0.0,0.137875763,2599.030029,9.89,0.7090000000000001
2017-11-22,1018.25,1015737,267684,0.0,354593.2901,107316.7892,94094.5895,51727.01727,12524.9845,0.0,0.138753552,2597.080078,9.9725,0.7074
2017-11-24,1016.0,774356,188269,0.083333333,375948.4344,114113.7591,91093.35916,51942.38747,12552.05163,0.0,0.13855790199999998,2602.419922,9.9325,0.7223
2017-11-27,1017.0,385031,88362,0.055555556,353575.4634,106315.153,93402.70174,48168.75927,12444.261690000001,0.0,0.138063151,2601.419922,9.96,0.72
2017-11-28,1017.0,584147,212690,0.0,359943.3,109117.27,91465.52,49711.66,12360.3,0.0,0.137610109,2627.040039,9.93,0.7329
2017-11-29,1015.75,1050223,304145,0.0,297234.0063,164893.3762,98217.24188,56911.702529999995,17904.93346,0.0,0.13711715300000002,2626.070068,9.925,0.7427
2017-11-30,1013.25,1069330,278352,0.0,272290.4061,173799.9306,100535.4014,53878.32762999999,18757.64161,0.0,0.136803909,2647.580078,9.8575,0.7326
2017-12-01,1019.75,909520,252800,0.0,273600.9053,171599.16199999998,94253.99407,57454.79277000001,18266.1133,0.0,0.138828019,2642.219971,9.9425,0.7328
2017-12-04,1020.0,360070,84248,0.0,288476.4221,166724.643,97393.22311,53387.106289999996,18718.66889,0.0,0.13895666199999998,2639.439941,9.985,0.7258
2017-12-05,1024.75,118931,27464,0.4,283574.89,169245.49,96567.72,54754.29,18455.67,0.0,0.138789871,2629.570068,10.085,0.7251
2017-12-06,1021.0,439111,125549,0.0,254349.6972,205560.8732,89751.44153,52024.90986,27295.892289999996,0.0,0.137828321,2629.27002,10.0275,0.7272
2017-12-07,1011.75,426365,125831,0.0,239217.5602,211818.0686,89429.84004,54097.82551,29124.70522,0.0,0.137198199,2636.97998,9.92,0.7423
2017-12-08,1010.5,641667,165566,0.0,234117.004,194043.0397,91214.42852999999,54783.31243,29075.54835,0.0,0.13725221599999998,2651.5,9.8975,0.7372
2017-12-11,1006.5,138768,34018,0.0,246572.4954,195971.7682,88993.36278,53280.856739999996,27768.68597,0.0,0.137148088,2659.98999,9.825,0.73
2017-12-12,1002.0,486539,120828,0.0,245977.29,203218.49,92221.19,53173.39,28007.68,0.0,0.137077754,2664.110107,9.7575,0.7291
2017-12-13,1004.75,507378,103575,0.0,218501.9834,238034.8777,95864.43235,62013.7686,19665.23126,0.0,0.137525127,2662.850098,9.7925,0.7413
2017-12-14,999.75,424669,111447,0.076923077,199877.5971,225523.9334,94139.27107,60487.60607,18869.4274,0.0,0.137688379,2652.01001,9.6775,0.7533
2017-12-15,1000.5,273039,59635,0.0,215694.0045,236983.55399999997,94140.8033,63628.344189999996,18466.835769999998,0.0,0.137106506,2675.810059,9.6725,0.7592
2017-12-18,996.5,832175,175520,0.033333333,213345.671,243386.197,96793.14981,60249.24672,18421.22971,0.0,0.137090191,2690.159912,9.615,0.752
2017-12-19,991.75,476686,106177,0.0,209337.03,233028.2,99051.77,62261.23,18919.83,0.0,0.136963156,2681.469971,9.56,0.7503
2017-12-20,991.75,562407,129321,0.0,208857.6183,235184.5613,126679.1568,35786.76858,6939.032203,0.0,0.137389289,2679.25,9.54,0.7571
2017-12-21,991.75,448290,98571,0.0,221327.2432,245346.4075,119763.9202,35079.247789999994,6770.214309,0.0,0.138288799,2684.570068,9.4875,0.7794
2017-12-22,992.0,1006720,218398,0.117647059,227079.9346,239757.2031,121435.898,34980.06809,6706.199209,0.0,0.1383209,2683.340088,9.495,0.7787
2017-12-26,1000.0,360445,81628,0.055555556,219049.91,240843.79,121864.92,34114.5,6724.95,0.0,0.138795823,2680.5,9.615,0.7743
2017-12-27,999.5,147134,30592,0.111111111,220212.2448,225316.7771,113016.1238,44010.91565,6892.705114,0.0,0.139102336,2682.6201170000004,9.603,0.7895
2017-12-28,995.0,593344,192754,0.0,206924.1387,238606.8368,119524.5056,43256.58705,6442.570051,0.0,0.139948148,2687.540039,9.5235,0.7879999999999999
2017-12-29,996.5,563194,213481,0.0,213818.9524,237989.6205,123151.2472,46812.12555,6987.953451,0.0,0.139931665,2673.610107,9.5975,0.7863
2018-01-02,1001.5,1151465,260705,0.0,217581.38,234812.99,118477.09,45001.67,6724.95,0.0,0.11953368,2695.810059,9.6475,0.775
2018-01-03,1002.25,941864,294251,0.0,218229.4836,243993.8233,114321.2638,45648.431769999996,6715.381405,0.0,0.11936523199999999,2713.060059,9.6875,0.7811
2018-01-04,1001.5,1129595,264831,0.0,220931.4261,237492.6946,118138.6593,45000.83575,6769.05733,0.0,0.119752815,2723.98999,9.6775,0.7925
2018-01-05,1003.25,674005,150151,0.0,220403.2186,230816.7109,121190.7672,42948.89196,6707.0023869999995,0.0,0.120398709,2743.149902,9.7075,0.7801
2018-01-08,1002.0,653986,143609,0.0,211803.7539,223352.0262,116950.3659,45074.41762,6755.2818560000005,0.0,0.120255808,2747.709961,9.6675,0.7814
2018-01-09,1001.0,326386,86957,0.0,217341.89,233912.11,119661.79,44957.33,6724.95,0.0,0.11984511800000001,2751.290039,9.6375,0.7835
2018-01-10,994.25,821099,188835,0.0,218101.1877,249377.1418,120367.8671,51230.45726,2168.007025,0.0,0.119230677,2748.22998,9.55,0.7965
2018-01-11,992.5,694973,155687,0.0,202162.0356,230817.9456,118123.4664,49656.32999,2155.726743,0.0,0.119484301,2767.560059,9.5,0.8265
2018-01-12,1004.25,1443752,346042,0.26666666699999997,209121.0485,253840.4444,113951.332,50217.93671,2090.3687579999996,0.0,0.120065314,2786.23999,9.605,0.8168
2018-01-16,1007.0,830412,363215,0.0,211947.8,242910.15,116606.14,48973.6,2160.36,0.0,0.120234224,2776.419922,9.68,0.8143
2018-01-17,1007.0,389956,87395,0.0,209197.9448,227638.0646,129525.1611,47708.482169999996,2267.55542,0.0,0.12024663599999999,2802.560059,9.6875,0.8214
2018-01-18,1011.0,1257068,297061,0.0,219609.5677,233197.1948,125881.0804,47686.1943,2237.715695,0.0,0.12043354199999999,2798.030029,9.73,0.8263
2018-01-19,1010.75,495865,116626,0.0,209139.6864,225849.3995,122429.8923,46413.46952,2246.990105,0.0,0.119868263,2810.300049,9.7725,0.8342
2018-01-22,1013.5,462655,101355,0.0,227592.0627,229498.2569,134340.4231,48848.883160000005,2231.19684,0.0,0.120223894,2832.969971,9.8425,0.8341
2018-01-23,1013.25,612584,139699,0.0,219940.52,225188.43,128363.37,46945.36,2160.36,0.0,0.12042138699999999,2839.1298829999996,9.8625,0.8226
2018-01-24,1015.75,609215,138842,0.0,235869.2657,213046.4187,130070.7793,47274.74822,2233.2116579999997,0.0,0.12109823300000001,2837.540039,9.9225,0.8227
2018-01-25,1016.75,386902,77666,0.333333333,237788.1912,208848.6125,132050.0782,44862.54685,2064.0698780000002,0.0,0.120901809,2839.25,9.9225,0.8188
2018-01-26,1013.5,512832,105516,0.0,227361.1245,210392.3015,138282.0993,46868.4312,2121.6880539999997,0.0,0.121507509,2872.8701170000004,9.855,0.8048
2018-01-29,1015.75,84209,16431,0.1,240149.6816,200259.9681,132405.2852,45805.669760000004,2216.431352,0.0,0.121245004,2853.530029,9.915,0.7836
2018-01-30,1018.75,0,0,0.0,234054.91,203345.95,136091.45,46945.37,2160.36,0.0,0.121272405,2822.429932,10.0025,0.7703
2018-01-31,1016.25,109076,22023,0.153846154,224457.8055,197519.0517,141499.2333,46837.68862,2105.545897,0.0,0.121492564,2823.810059,9.9575,0.7728
2018-02-01,1011.75,446403,95767,0.153846154,241139.1217,197999.5153,147391.1753,48358.13543,2251.9882030000003,0.0,0.121900206,2821.97998,9.85,0.7835
2018-02-02,1006.0,682308,181394,0.0,239446.8439,198869.7687,151703.6206,45053.99275,2074.451111,0.0,0.12050113300000001,2762.1298829999996,9.7875,0.773
2018-02-05,1000.75,946465,221341,0.0,237681.7705,205225.1703,151039.4778,45445.32731,2172.600012,0.0,0.11954463900000001,2648.939941,9.6975,0.7657
2018-02-06,1012.0,506326,124809,0.0,229987.24,197488.33,145794.52,47167.61,2160.36,0.0,0.11996507,2695.139893,9.8625,0.7619
2018-02-07,1008.25,845767,176035,0.0,273932.6746,171230.657,140794.6321,47346.515889999995,5357.972811,0.0,0.119306762,2681.659912,9.83,0.7596
2018-02-08,1011.75,501714,115865,0.0,269658.8892,174443.4394,141546.8951,45374.24737,5239.893331,0.0,0.118901911,2581.0,9.8775,0.7662
2018-02-09,1007.5,458842,116888,0.0,257536.2114,174245.5996,133878.4641,47774.58413,5141.88594,0.0,0.119145569,2619.550049,9.83,0.7668
2018-02-12,1014.25,294353,61687,0.0625,274974.6252,163889.12,140485.2755,45226.61537,4961.645921,0.0,0.119122917,2656.0,10.0175,0.7645
2018-02-13,1014.25,213186,45562,0.0,267224.79,166149.49,137997.25,46067.44,5159.09,0.0,0.11896106599999999,2662.939941,10.1175,0.7638
2018-02-14,1010.75,407809,85537,0.0,275293.7365,160824.7371,138692.1827,40028.367360000004,4436.338533,0.0,0.119861651,2698.6298829999996,10.1725,0.7559999999999999
2018-02-15,1015.0,467088,117987,0.0,294847.0475,155524.1266,132955.7931,39266.63383,4455.784142,0.0,0.119975281,2731.199951,10.2425,0.7541
2018-02-16,1014.5,358577,78785,0.071428571,278582.2535,153986.9844,139105.9878,40945.895189999996,4573.697937,0.0,0.11930267800000001,2732.219971,10.215,0.7572
2018-02-20,1016.5,1004515,223349,0.0,286930.65,157051.64,132999.36,41009.6,4606.78,0.0,0.11853263300000001,2716.26001,10.265,0.7751
2018-02-21,1016.0,719616,161983,0.0,335730.7557,159919.7396,93361.61794,15878.861930000001,0.0,0.0,0.118061135,2701.330078,10.3425,0.7891
2018-02-22,1015.25,1098311,239733,0.0,338690.8046,167924.5829,95613.14103,15350.18869,0.0,0.0,0.11804913199999999,2703.959961,10.32,0.8054
2018-02-23,1017.75,850041,187313,0.0,347854.3615,158942.1208,98977.80305,14913.69339,0.0,0.0,0.118691398,2747.300049,10.385,0.8143
2018-02-26,1018.0,0,0,0.0,357132.2217,165476.1513,95155.16951,16207.68435,0.0,0.0,0.118307774,2779.600098,10.3895,0.8188
2018-02-27,1017.0,602597,153226,0.15789473699999998,348673.93,162543.52,95918.53,15462.09,0.0,0.0,0.117519459,2744.280029,10.449000000000002,0.8205
2018-02-28,1015.75,839764,194512,0.0,391277.6438,152410.366,75045.94112,16176.83766,0.0,0.0,0.11705658,2713.830078,10.534,0.8267
2018-03-01,1014.0,390520,89162,0.0,381532.8472,146598.0196,77832.766,14902.210790000001,0.0,0.0,0.116950408,2677.669922,10.68,0.8181
2018-03-02,1010.75,897595,206140,0.0,369023.1028,152046.1193,74121.44885,15296.44155,0.0,0.0,0.11664219,2691.25,10.71,0.8209
2018-03-05,1014.75,615403,150621,0.0,400219.2831,152815.1771,71917.79265,15277.43224,0.0,0.0,0.11600089699999999,2720.939941,10.775,0.8523
2018-03-06,1022.25,684378,189736,0.047619048,381477.72,151439.9,74162.66,15517.76,0.0,0.0,0.11676989999999998,2728.1201170000004,10.7475,0.8243
2018-03-07,1022.5,438002,98875,0.0,390074.5306,155093.7399,71258.50391,19179.1158,0.0,0.0,0.11643373,2726.800049,10.6525,0.8286
2018-03-08,1022.5,295728,61735,0.0,391245.7325,144419.3329,69542.71965,18242.68016,0.0,0.0,0.116510172,2738.969971,10.64,0.8512
2018-03-09,1011.75,431829,105923,0.0,389091.3479,149546.1588,70227.99736000001,19457.46268,0.0,0.0,0.11719920800000001,2786.570068,10.3925,0.8452
2018-03-12,1019.0,410696,89686,0.0,370520.9457,155207.479,74917.12671,17838.60972,0.0,0.0,0.116992131,2783.02002,10.41,0.8328
2018-03-13,1024.25,751942,202419,0.333333333,381442.04,150833.72,71673.88,18648.41,0.0,0.0,0.116029856,2765.310059,10.4875,0.8298
2018-03-14,1013.0,728634,159019,0.047619048,435623.2395,107411.4498,59634.045360000004,19290.42178,0.0,0.0,0.116111755,2749.47998,10.3225,0.8344
2018-03-15,1014.75,397425,88293,0.2,412645.6371,115990.9157,62683.644479999995,19540.96175,0.0,0.0,0.11532460900000001,2747.330078,10.4075,0.8353
2018-03-16,1020.0,311132,65163,0.038461537999999997,447090.2201,116793.1694,59945.20945,19115.07347,0.0,0.0,0.114982305,2752.01001,10.495,0.8285
2018-03-19,1012.25,161119,44794,0.0,439262.804,116618.6145,57104.73875,17927.01383,0.0,0.0,0.11512696800000001,2712.919922,10.225,0.8123
2018-03-20,1014.0,240132,55996,0.0,431381.0,112788.04,59780.62,18648.41,0.0,0.0,0.11513926,2716.939941,10.2825,0.8308
2018-03-21,1013.0,582816,132148,0.0,430287.5384,99130.27176,63873.88649,13385.683579999999,0.0,0.0,0.116484755,2711.929932,10.2975,0.8259
2018-03-22,1012.75,758965,212267,0.0,460555.0576,95067.69953,62084.320270000004,13717.36096,0.0,0.0,0.11615041300000001,2643.689941,10.2975,0.8215
2018-03-23,1011.75,507029,120938,0.0,460808.5749,96917.67928,64356.098,12877.00348,0.0,0.0,0.116554684,2588.26001,10.2825,0.8183
2018-03-26,1011.25,376902,83578,0.0,430525.6074,97655.25627,62029.2029,13943.14055,0.0,0.0,0.117038484,2658.550049,10.255,0.8178
2018-03-27,1006.75,172793,67748,0.0,450205.85,96238.36,62750.03,13403.81,0.0,0.0,0.116677998,2612.6201170000004,10.195,0.8202
2018-03-28,1003.25,891753,223046,0.090909091,455642.6285,93722.99195,53740.201420000005,12164.04197,0.0,0.0,0.116342962,2605.0,10.18,0.8074
2018-03-29,1017.5,385470,95370,0.4,450719.4317,87188.03762,56554.0444,12548.19779,0.0,0.0,0.116672665,2640.8701170000004,10.4475,0.8146
2018-04-02,1006.25,682482,168142,0.0,462967.6206,92497.10488,56682.07686,12460.93771,0.0,0.0,0.11645811699999999,2581.8798829999996,10.355,0.8097
2018-04-03,1006.25,1119301,270461,0.166666667,465766.04,89437.34,54826.48,12568.19,0.0,0.0,0.117251421,2614.449951,10.38,0.8202
2018-04-04,994.0,594466,141319,0.0,462184.3048,90089.68982,56263.618570000006,13153.62759,0.0,0.0,0.117526521,2644.689941,10.1525,0.7964
2018-04-05,1000.5,401128,96520,0.058823529000000006,459643.0018,84084.52687,54901.459370000004,12419.200490000001,0.0,0.0,0.117685304,2662.840088,10.3125,0.8257
2018-04-06,1000.0,475764,195897,0.166666667,455008.6075,83785.25481,55992.745989999996,12783.96269,0.0,0.0,0.11738875800000001,2604.469971,10.3375,0.8254
2018-04-09,1006.0,427108,108170,0.0,480782.9188,88644.07391,53934.58194,12395.988940000001,0.0,0.0,0.118034369,2613.159912,10.47,0.8291
2018-04-10,1011.25,657663,151065,0.0,468526.88,87274.8,54228.21,12568.16,0.0,0.0,0.118853639,2656.8701170000004,10.5,0.8353
2018-04-11,1010.75,834545,238148,0.0,481177.8536,71209.37987,51867.27712,0.0,0.0,0.0,0.119080403,2642.189941,10.4775,0.8383
2018-04-12,1008.25,731790,158050,0.0,474888.9787,71672.31758999999,52082.032960000004,0.0,0.0,0.0,0.118978667,2663.98999,10.6075,0.8369
2018-04-13,1006.25,695656,170579,0.0,490117.1364,67491.03538,56226.469370000006,0.0,0.0,0.0,0.118763606,2656.300049,10.5425,0.8341
